1.45, 0.507, 8.528274153039623
1.71, 0.484, 8.560550687794219
1.49, 0.497, 8.482382186063885
1.74, 0.502, 8.780089155170183
1.59, 0.496, 8.586827987865004
1.93, 0.446, 8.4169503892782
1.49, 0.492, 8.443152907004773
1.55, 0.496, 8.548598257182858
1.92, 0.519, 9.124495769377749
1.76, 0.498, 8.776409219269556
1.68, 0.471, 8.44016203267849
1.77, 0.491, 8.71428611943948
1.9, 0.449, 8.419317332691008
1.75, 0.472, 8.49827356984076
1.67, 0.512, 8.809682895296618
1.7, 0.493, 8.66487411201689
1.46, 0.495, 8.437625663649857
1.73, 0.51, 8.85171407536794
1.55, 0.492, 8.50515038427748
1.97, 0.491, 8.905165596550967
1.69, 0.467, 8.418100361613561
1.75, 0.479, 8.590603653897345
1.56, 0.51, 8.686995494179111
1.34, 0.513, 8.46117255212062
1.79, 0.502, 8.836003052390454
1.61, 0.496, 8.605766618961757
1.78, 0.482, 8.641157148993555
1.62, 0.481, 8.474825982905317
1.95, 0.467, 8.632928373408554
1.72, 0.494, 8.690703778613624
1.73, 0.498, 8.73549030975459
1.97, 0.478, 8.752689344379684
1.79, 0.483, 8.646910661603993
1.82, 0.459, 8.444237271558075
1.91, 0.489, 8.819729320612254
1.62, 0.484, 8.508029620250818
1.54, 0.493, 8.504788456194724
1.31, 0.518, 8.456840057877628
1.74, 0.515, 8.91991307187961
1.53, 0.518, 8.717596198096413
1.91, 0.503, 8.956922581898322
1.9, 0.511, 9.030146403525817
1.93, 0.504, 8.994465182474054
1.78, 0.478, 8.607773485836631
1.48, 0.511, 8.595548055080927
1.77, 0.507, 8.877723964422094
1.54, 0.484, 8.421378991515802
1.99, 0.462, 8.634371307679833
1.78, 0.51, 8.909647511404991
1.76, 0.469, 8.47662689975261
1.68, 0.496, 8.667720634556547
1.4, 0.506, 8.474691209047748
1.75, 0.494, 8.712637587440955
1.57, 0.517, 8.745305835170127
1.99, 0.445, 8.455811286212862
1.95, 0.513, 9.091565950279609
1.7, 0.495, 8.686612194624148
1.49, 0.513, 8.632432960514413
1.3, 0.513, 8.41695480475022
1.3, 0.508, 8.375271340630611
1.88, 0.52, 9.102065567785573
1.4, 0.516, 8.562642965864482
1.76, 0.513, 8.912619258480817
1.87, 0.476, 8.661770314638092
1.62, 0.486, 8.532038758957896
1.89, 0.473, 8.647753949345121
1.76, 0.466, 8.449736738149575
1.53, 0.515, 8.68576152037661
1.98, 0.487, 8.856453407899902
1.98, 0.449, 8.477575396644756
1.74, 0.459, 8.375144158666554
1.88, 0.51, 8.996068820136017
1.36, 0.507, 8.428145164490608
1.95, 0.51, 9.07041786773744
1.63, 0.492, 8.585597609171684
1.91, 0.474, 8.671533487386537
1.86, 0.472, 8.612532937769611
1.83, 0.477, 8.631953778202133
1.76, 0.479, 8.582663603494606
1.73, 0.48, 8.561263354980056
1.98, 0.443, 8.41958522571582
1.98, 0.502, 9.017938320278304
1.85, 0.482, 8.694218432270437
1.8, 0.464, 8.475580112251901
1.93, 0.48, 8.752599270625819
1.7, 0.507, 8.791404282196
1.98, 0.493, 8.924826352126184
1.83, 0.472, 8.585905891766059
1.91, 0.513, 9.030311454150047
1.93, 0.501, 8.962966709254916
1.71, 0.474, 8.475659696119994
1.64, 0.509, 8.737573128128691
1.96, 0.485, 8.825239243968495
1.26, 0.515, 8.389410002811696
1.85, 0.506, 8.9256155281221
1.81, 0.472, 8.570554107622968
1.83, 0.505, 8.904795403174072
1.95, 0.49, 8.86583657903266
1.45, 0.5, 8.45999912842901
1.57, 0.503, 8.62569922474767
1.83, 0.481, 8.671548028702924
1.9, 0.462, 8.545669304079844
1.34, 0.503, 8.373023767937056
1.85, 0.451, 8.41802506494925
1.96, 0.462, 8.595219259486981
1.77, 0.473, 8.53545421185056
1.24, 0.519, 8.39483837151458
1.88, 0.476, 8.663920539722396
1.73, 0.491, 8.673196568648855
1.64, 0.489, 8.546580972738065
1.59, 0.492, 8.55227157989642
1.91, 0.445, 8.380910586386722
1.85, 0.46, 8.485827153724538
1.95, 0.517, 9.13895610713465
1.91, 0.497, 8.89494659491877
1.45, 0.516, 8.603630326287027
1.96, 0.45, 8.480806261655543
1.63, 0.501, 8.669513823722786
1.85, 0.478, 8.650195206068153
2.0, 0.455, 8.552284522777725
1.63, 0.484, 8.528435327717219
1.81, 0.487, 8.725512168978453
2.0, 0.503, 9.036038968730635
1.46, 0.5, 8.483169708000025
1.47, 0.503, 8.513571808121675
1.84, 0.481, 8.678522765792655
1.31, 0.516, 8.456538810199872
1.91, 0.448, 8.41874744103783
1.88, 0.496, 8.852084626148569
1.56, 0.496, 8.555760873905951
1.46, 0.512, 8.582227689437234
1.69, 0.501, 8.745981959951436
1.48, 0.509, 8.57338626593096
1.66, 0.492, 8.620136859499757
1.79, 0.466, 8.481566444819572
1.8, 0.5, 8.819898739689672
1.73, 0.484, 8.607338875642881
1.98, 0.484, 8.835058001502212
1.67, 0.486, 8.564992982998374
1.62, 0.489, 8.548457233775776
1.75, 0.462, 8.42395618214425
1.99, 0.5, 9.011920801479805
1.83, 0.467, 8.534930551837904
1.66, 0.496, 8.631507327222062
1.84, 0.492, 8.797947046637484
1.86, 0.457, 8.46731398732663
1.56, 0.5, 8.57852408394844
1.42, 0.517, 8.581304419544962
1.85, 0.448, 8.372876897773134
1.72, 0.486, 8.621226386082043
1.93, 0.457, 8.520955563754148
1.72, 0.474, 8.500888618365245
1.87, 0.511, 9.010596892746216
1.67, 0.484, 8.54745984795851
1.75, 0.468, 8.451068581740397
1.6, 0.52, 8.815628065408571
1.78, 0.494, 8.764511509716229
1.51, 0.505, 8.587837176554112
1.81, 0.495, 8.798756998342679
1.63, 0.505, 8.701607319220697
1.52, 0.512, 8.659299306229043
1.59, 0.517, 8.77926960165197
1.63, 0.488, 8.559646365552032
1.88, 0.464, 8.53831016745669
1.91, 0.516, 9.084774141306768
1.75, 0.489, 8.674066433082515
1.73, 0.508, 8.832897268859142
1.83, 0.482, 8.679180917275536
1.52, 0.513, 8.667511629793855
1.89, 0.505, 8.94980157475116
1.86, 0.475, 8.635452372862163
1.87, 0.519, 9.074629341278852
1.66, 0.504, 8.731597600776446
1.95, 0.464, 8.609544657858926
1.74, 0.489, 8.661003338843953
1.42, 0.516, 8.585101868853835
1.68, 0.507, 8.775515307548526
1.44, 0.508, 8.541277777787338
1.87, 0.451, 8.401495002618846
1.81, 0.481, 8.652959859527673
1.54, 0.515, 8.698197017821126
1.62, 0.473, 8.405697263202487
1.85, 0.461, 8.493906932363384
1.89, 0.517, 9.076098938192242
1.96, 0.463, 8.60856979107821
1.98, 0.483, 8.82073465543934
1.92, 0.458, 8.51580634970035
1.93, 0.46, 8.552208656244675
1.4, 0.508, 8.48975883989094
1.42, 0.511, 8.533577318002077
1.6, 0.516, 8.778243485963637
1.46, 0.517, 8.635200382861996
1.98, 0.446, 8.447351893861214
1.79, 0.487, 8.696583390988199
1.92, 0.448, 8.418803650013434
1.87, 0.468, 8.583171307695771
1.94, 0.509, 9.048141583353813
1.38, 0.505, 8.453715876378203
1.9, 0.451, 8.439376337072549
1.53, 0.481, 8.397143672844923
1.76, 0.512, 8.906818939194196
1.79, 0.516, 8.973048621497016
1.83, 0.45, 8.37277500082688
1.95, 0.482, 8.784151408725156
1.67, 0.466, 8.38453812446892
1.92, 0.496, 8.898009424715125
1.95, 0.454, 8.50582275279806
1.91, 0.51, 9.017909873989208
1.92, 0.464, 8.580979722266695
1.56, 0.507, 8.658422716698052
1.85, 0.517, 9.039364390051363
1.64, 0.482, 8.497898464802867
1.84, 0.506, 8.926590577184852
1.55, 0.5, 8.577646090897462
1.99, 0.498, 8.990072556075463
1.74, 0.473, 8.511386582254215
1.53, 0.505, 8.606627013297583
1.98, 0.444, 8.439864827169218
1.98, 0.465, 8.643978638901809
1.86, 0.451, 8.406286502004338
1.38, 0.513, 8.50121447916146
1.43, 0.504, 8.479140036299578
1.75, 0.48, 8.597068275172246
1.55, 0.483, 8.428150149179721
1.33, 0.519, 8.496952629309574
1.86, 0.486, 8.743143350413305
1.41, 0.518, 8.600340524209193
1.97, 0.442, 8.40289119168177
1.95, 0.46, 8.570863929263666
1.73, 0.5, 8.762233940528997
1.56, 0.487, 8.476049467289519
1.66, 0.48, 8.513251571327078
1.33, 0.505, 8.380386336270407
1.58, 0.501, 8.608793183523034
1.45, 0.515, 8.593482192138298
1.88, 0.458, 8.475502517982731
1.97, 0.479, 8.769467571128828
1.96, 0.476, 8.73667666153199
1.32, 0.516, 8.471307451100932
1.58, 0.48, 8.44016435475784
1.82, 0.467, 8.519979055005905
1.98, 0.512, 9.108998479337027
1.66, 0.512, 8.803029452914974
1.94, 0.448, 8.441976632863009
1.73, 0.506, 8.81429190916634
1.77, 0.456, 8.372571584391752
1.76, 0.482, 8.610597625901661
1.37, 0.505, 8.429337323993561
1.94, 0.508, 9.03793910507989
1.78, 0.473, 8.55663495091088
1.99, 0.472, 8.73875082645984
1.26, 0.518, 8.412210006743502
1.96, 0.503, 9.004379580125775
1.78, 0.505, 8.861979599535854
1.57, 0.509, 8.672435326194767
1.81, 0.502, 8.836720254407352
1.88, 0.49, 8.800604885243793
1.4, 0.504, 8.453595004248522
1.76, 0.464, 8.437253472958108
1.99, 0.49, 8.91629642581715
1.87, 0.454, 8.438717933325416
1.67, 0.509, 8.786156066748205
1.46, 0.508, 8.55165982942296
1.66, 0.502, 8.699636768494084
1.93, 0.493, 8.88086701925698
1.73, 0.469, 8.477119830715237
1.89, 0.499, 8.900936976032712
1.85, 0.493, 8.80920581507643
1.68, 0.501, 8.7204289048479
1.73, 0.479, 8.557451302198977
1.44, 0.492, 8.392817431282984
1.84, 0.514, 8.999288517442041
1.34, 0.507, 8.41764799057292
1.57, 0.518, 8.752530995135475
1.88, 0.519, 9.086812387497153
1.9, 0.488, 8.801611350353305
1.43, 0.519, 8.626148293521672
1.71, 0.458, 8.33900493941578
1.85, 0.501, 8.875668340422603
1.61, 0.492, 8.562786383805042
1.8, 0.471, 8.55202876878165
1.79, 0.454, 8.371485468022009
1.48, 0.501, 8.513853485776009
1.83, 0.491, 8.772760219889136
1.52, 0.493, 8.487578795788814
1.62, 0.5, 8.641778542031389
1.77, 0.472, 8.523840690506296
1.93, 0.519, 9.140492992404972
1.28, 0.512, 8.394981184983617
1.74, 0.486, 8.625698253689949
1.58, 0.495, 8.576255305721828
1.72, 0.485, 8.61013573265047
1.76, 0.505, 8.847642841187811
1.57, 0.508, 8.660731011002468
1.5, 0.516, 8.682064150461734
1.82, 0.509, 8.929161326759429
1.93, 0.469, 8.648215021637512
1.77, 0.516, 8.956597520351629
1.99, 0.44, 8.404121723842946
1.55, 0.509, 8.658845164435617
1.65, 0.484, 8.542255675528645
1.83, 0.464, 8.507791915748586
1.92, 0.499, 8.922813715568639
1.72, 0.52, 8.938526143950114
1.99, 0.489, 8.910505910037042
1.45, 0.498, 8.455992482982033
1.86, 0.465, 8.54048702880141
1.46, 0.489, 8.39854275994621
1.69, 0.489, 8.601070487023717
1.9, 0.503, 8.951673743352716
1.71, 0.489, 8.611155235283725
1.86, 0.462, 8.5105061487694
1.37, 0.501, 8.390578622408862
1.74, 0.482, 8.59584319950438
1.51, 0.514, 8.661939351983074
1.36, 0.516, 8.511977106064679
1.98, 0.501, 9.000368434778686
1.79, 0.515, 8.965336068147296
1.85, 0.479, 8.65944542467808
1.65, 0.509, 8.778390347212431
1.5, 0.499, 8.506521291101304
1.76, 0.481, 8.601830376303864
1.46, 0.496, 8.447113222398606
1.89, 0.515, 9.046220008206703
1.95, 0.489, 8.852052505161515
1.97, 0.509, 9.09019213757064
1.99, 0.48, 8.803232854397411
1.65, 0.482, 8.534106603770166
1.8, 0.505, 8.883582676615973
1.28, 0.518, 8.448565836818783
1.74, 0.518, 8.941480127888054
1.62, 0.509, 8.74584559945544
1.98, 0.513, 9.115329398052834
1.46, 0.516, 8.625532965999188
1.88, 0.47, 8.595569691897767
1.93, 0.492, 8.86400645955182
1.4, 0.507, 8.483300449547537
1.87, 0.475, 8.65378719326713
1.96, 0.483, 8.808332915341701
1.34, 0.508, 8.426524869339652
1.58, 0.513, 8.754357584469512
1.78, 0.465, 8.463365459217473
1.5, 0.519, 8.70317031402978
1.69, 0.488, 8.603733086011468
1.61, 0.472, 8.3775221125
1.81, 0.455, 8.399128964951084
1.83, 0.47, 8.564568559877822
1.57, 0.516, 8.741279042319325
1.81, 0.469, 8.54050797811356
1.69, 0.499, 8.722965528492056
1.8, 0.506, 8.89720675748586
1.46, 0.502, 8.502713136923546
1.8, 0.494, 8.763550188541561
1.99, 0.441, 8.418699714944655
1.86, 0.499, 8.87351276046924
1.83, 0.501, 8.868056370809938
1.93, 0.489, 8.841702344686594
1.8, 0.513, 8.949974133077854
1.91, 0.494, 8.857787068675014
1.91, 0.478, 8.71891151400854
1.71, 0.512, 8.849750798022232
1.88, 0.462, 8.525749177848962
1.49, 0.512, 8.64328619599188
1.52, 0.503, 8.579241481810197
1.84, 0.497, 8.839959200202516
1.68, 0.466, 8.39656140747818
1.66, 0.497, 8.645114144383374
1.78, 0.513, 8.927723350845058
1.64, 0.488, 8.537462607321137
1.73, 0.487, 8.630803811269667
1.35, 0.52, 8.511392962790957
1.34, 0.505, 8.392306129630171
1.7, 0.469, 8.453951876424123
1.46, 0.501, 8.491064326550157
1.58, 0.494, 8.560574402002484
1.93, 0.442, 8.390723324084775
1.73, 0.512, 8.870016961056685
1.48, 0.486, 8.37302161971394
1.55, 0.504, 8.610575288998177
1.7, 0.509, 8.79745496748719
1.78, 0.48, 8.61980789276992
1.68, 0.48, 8.519882875415806
1.52, 0.517, 8.697892641766321
2.0, 0.5, 9.003011236148453
1.89, 0.456, 8.473221994272127
1.61, 0.508, 8.713848096453477
1.56, 0.481, 8.4192662555116
1.66, 0.515, 8.827372177966247
1.66, 0.486, 8.558508179213534
1.88, 0.511, 9.00698889469693
1.44, 0.496, 8.423528518916841
1.45, 0.511, 8.55536808735397
1.49, 0.495, 8.467141200408848
1.84, 0.52, 9.063815923342714
1.47, 0.494, 8.44685540203773
1.98, 0.517, 9.17699700460191
1.9, 0.483, 8.752311242660442
1.89, 0.468, 8.584229598573305
1.58, 0.497, 8.58933179633908
1.77, 0.492, 8.725854308407367
1.38, 0.507, 8.452428296745001
1.6, 0.49, 8.527782341914175
1.4, 0.499, 8.40714090580885
1.95, 0.475, 8.717245208200397
1.58, 0.504, 8.65223065414662
1.7, 0.498, 8.714302614428194
1.7, 0.518, 8.90408133292158
1.93, 0.511, 9.04999585374564
1.4, 0.509, 8.499566366592449
1.79, 0.51, 8.920741672162254
1.95, 0.483, 8.793479200399018
1.94, 0.462, 8.583648127358323
1.86, 0.491, 8.795958311186821
1.47, 0.489, 8.402706794933366
1.94, 0.5, 8.9602515289876
1.93, 0.466, 8.61228709971657
1.55, 0.503, 8.603066551206634
1.41, 0.497, 8.415125452976913
1.84, 0.515, 9.01502143920943
1.53, 0.506, 8.61861487605063
1.78, 0.506, 8.868885410581319
1.76, 0.49, 8.695064326364808
1.74, 0.495, 8.71759173139907
1.37, 0.509, 8.46442944086981
1.71, 0.465, 8.395421086246664
1.88, 0.495, 8.8389159959411
1.67, 0.514, 8.82998212199388
1.75, 0.482, 8.606135154877043
1.6, 0.474, 8.388755505851302
1.76, 0.508, 8.883767262070512
1.48, 0.518, 8.666385580861217
1.97, 0.502, 9.012745987492908
1.59, 0.481, 8.457781527762315
1.77, 0.478, 8.5934900953316
1.7, 0.515, 8.886472664485263
1.97, 0.517, 9.156960556801478
1.6, 0.507, 8.683324815508094
1.61, 0.484, 8.492054832200905
1.51, 0.517, 8.693736258889706
1.97, 0.475, 8.553729796949227
1.66, 0.505, 8.748517200613303
1.78, 0.499, 8.801823682341263
1.92, 0.455, 8.489338127568796
1.8, 0.498, 8.802084791021466
1.73, 0.492, 8.683014509782678
1.44, 0.519, 8.632872269178566
1.39, 0.501, 8.419808540887429
1.47, 0.501, 8.483451618735293
1.78, 0.459, 8.420818130089799
1.57, 0.479, 8.403013419116178
1.81, 0.49, 8.746025078435839
1.56, 0.479, 8.400195396107693
1.82, 0.515, 8.990340066603133
1.85, 0.494, 8.82724705120907
1.63, 0.513, 8.806718544421622
1.48, 0.488, 8.38735172978661
1.89, 0.478, 8.70063320147181
1.83, 0.51, 8.952216267143685
1.86, 0.513, 9.009892740287578
1.77, 0.47, 8.512370262716582
1.74, 0.506, 8.821835863548255
1.98, 0.462, 8.602902452527868
1.38, 0.512, 8.495935002492283
1.32, 0.52, 8.487824663136703
1.86, 0.484, 8.728049861881587
1.52, 0.502, 8.569336005787306
1.56, 0.498, 8.5668798424881
1.68, 0.504, 8.746532087265404
1.85, 0.498, 8.860910488751992
1.5, 0.514, 8.668487449662589
1.81, 0.454, 8.392463490100813
1.68, 0.51, 8.806479422338045
1.72, 0.488, 8.63841142478471
2.0, 0.512, 9.126313761612794
1.57, 0.477, 8.388135946309859
1.92, 0.469, 8.633086145966903
1.93, 0.47, 8.656951930530683
1.55, 0.487, 8.45117249286995
1.42, 0.515, 8.578083202764791
1.92, 0.49, 8.837299690078234
1.9, 0.489, 8.812496058771929
1.6, 0.491, 8.532091622807624
1.83, 0.458, 8.449092460946998
1.83, 0.455, 8.418585602249042
1.4, 0.511, 8.51949824550298
1.9, 0.492, 8.844549834692211
1.58, 0.493, 8.549705541255575
1.87, 0.515, 9.048288278598408
1.97, 0.511, 9.104604741087417
1.66, 0.471, 8.437436856590654
1.86, 0.468, 8.567739137514755
1.31, 0.506, 8.377444471148658
1.43, 0.502, 8.469226885719637
1.83, 0.492, 8.780338377316923
1.55, 0.506, 8.627857956293632
1.58, 0.496, 8.586149300053114
1.61, 0.504, 8.665218921642103
1.76, 0.511, 8.899804707087343
1.84, 0.487, 8.737952895218566
1.73, 0.483, 8.597802762012252
1.77, 0.51, 8.90295150097988
1.5, 0.489, 8.423099374970818
1.76, 0.457, 8.382557799238073
1.41, 0.513, 8.553894316384433
1.65, 0.496, 8.662501322382361
1.91, 0.479, 8.728652482907263
1.8, 0.488, 8.711062273980499
1.76, 0.483, 8.608876618584434
1.76, 0.5, 8.801479259720923
1.81, 0.513, 8.956163199368525
1.38, 0.502, 8.411854602566647
1.46, 0.514, 8.606529430930099
1.83, 0.473, 8.593211669015155
1.86, 0.497, 8.853398061745029
1.96, 0.445, 8.425409075404714
1.98, 0.456, 8.548488645752915
1.38, 0.52, 8.600985272084806
1.93, 0.485, 8.795512811905644
1.75, 0.511, 8.879217446800103
1.99, 0.519, 9.18788374981386
1.79, 0.518, 8.994578094282685
1.84, 0.488, 8.75107414642287
1.5, 0.502, 8.539668379647935
1.94, 0.477, 8.731150324324018
1.78, 0.516, 8.979923029672634
1.95, 0.508, 9.052019601670397
1.92, 0.512, 9.060899389429435
1.56, 0.519, 8.764388087054552
1.66, 0.519, 8.856375429518637
1.77, 0.514, 8.932703508292969
1.72, 0.47, 8.46871466134226
1.9, 0.456, 8.487907134149793
1.39, 0.514, 8.531903583757623
1.33, 0.516, 8.47297296387958
1.81, 0.451, 8.381601528580411
1.69, 0.509, 8.80751977483669
1.5, 0.497, 8.492016477527613
1.79, 0.498, 8.799440964882542
1.85, 0.511, 8.953874598547811
1.88, 0.454, 8.446154729649447
1.36, 0.515, 8.508779895180878
1.92, 0.501, 8.946420242524505
1.65, 0.5, 8.700466995831604
1.89, 0.493, 8.838884835088898
1.93, 0.506, 9.006472835025873
1.78, 0.503, 8.842604956902907
1.7, 0.502, 8.747182656719144
1.75, 0.517, 8.936658778768809
1.76, 0.506, 8.858159440267688
1.56, 0.515, 8.71629901745914
1.39, 0.5, 8.418204165154464
1.41, 0.509, 8.521918806807651
1.86, 0.508, 8.957983461324421
1.95, 0.471, 8.680712053984276
1.38, 0.516, 8.543330594400592
1.89, 0.463, 8.541929493697072
1.54, 0.491, 8.480788436740623
1.69, 0.486, 8.591357765232258
1.66, 0.49, 8.59830597788316
1.79, 0.458, 8.410384881735652
1.81, 0.506, 8.886608534101976
1.91, 0.515, 9.074188971775383
1.84, 0.473, 8.600667229869627
1.97, 0.518, 9.173489818683462
1.91, 0.512, 9.024973391837502
1.96, 0.452, 8.49610550025254
1.64, 0.513, 8.785970303923676
1.45, 0.496, 8.436434927097702
