#t (yr), a_m (R_p), e_m, a_p (AU), e_p, alpha (''/yr), spin_period (hr), obliquity (deg), phase (deg), i_p (deg), Omg_p (deg),S_x,S_y,S_z
3.19000e+06,27.3341,0.01614,0.2702,0.03112,1793.364358,6.912966,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.96740527e+03
3.20000e+06,27.7968,0.01752,0.2705,0.03162,1787.577134,6.915753,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.96419435e+03
3.21000e+06,27.8785,0.00848,0.2705,0.03140,1786.655397,6.918539,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.96098787e+03
3.22000e+06,27.3030,0.02221,0.2704,0.03098,1788.258324,6.921323,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.95778582e+03
3.23000e+06,27.9027,0.02020,0.2705,0.03092,1785.079985,6.924105,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.95458817e+03
3.24000e+06,27.6014,0.03063,0.2704,0.03155,1785.096086,6.926886,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.95139491e+03
3.25000e+06,27.9266,0.02000,0.2705,0.03103,1783.491871,6.929665,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.94820600e+03
3.26000e+06,27.3041,0.02283,0.2703,0.03113,1786.852879,6.932442,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.94502142e+03
3.27000e+06,27.9278,0.02556,0.2701,0.03080,1788.988704,6.935218,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.94184116e+03
3.28000e+06,27.6533,0.02980,0.2704,0.03159,1781.915551,6.937993,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.93866519e+03
3.29000e+06,27.3100,0.03207,0.2703,0.03093,1784.270449,6.940766,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.93549350e+03
3.30000e+06,27.4704,0.02159,0.2704,0.03106,1781.439521,6.943537,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.93232604e+03
3.31000e+06,27.9279,0.02066,0.2705,0.03163,1779.011974,6.946307,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.92916282e+03
3.32000e+06,27.9843,0.01461,0.2701,0.03079,1785.028529,6.949076,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.92600381e+03
3.33000e+06,27.7047,0.02690,0.2704,0.03068,1778.252535,6.951843,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.92284898e+03
3.34000e+06,27.6752,0.02695,0.2704,0.03082,1777.702866,6.954609,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.91969832e+03
3.35000e+06,27.9144,0.02238,0.2705,0.03165,1776.046143,6.957373,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.91655180e+03
3.36000e+06,27.8495,0.01418,0.2702,0.03136,1781.330558,6.960136,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.91340941e+03
3.37000e+06,28.0615,0.01102,0.2701,0.03169,1781.105224,6.962897,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.91027112e+03
3.38000e+06,27.7897,0.03038,0.2704,0.03145,1774.171104,6.965657,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.90713692e+03
3.39000e+06,28.0988,0.03069,0.2705,0.03155,1772.634693,6.968415,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.90400679e+03
3.40000e+06,27.8045,0.01212,0.2704,0.03087,1772.817494,6.971173,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.90088069e+03
3.41000e+06,27.4362,0.03288,0.2703,0.03129,1774.525724,6.973928,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.89775863e+03
3.42000e+06,27.4892,0.03438,0.2702,0.03077,1775.227974,6.976683,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.89464057e+03
3.43000e+06,27.6116,0.02224,0.2704,0.03140,1771.324967,6.979436,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.89152650e+03
3.44000e+06,27.6356,0.01444,0.2702,0.03134,1773.981995,6.982188,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.88841640e+03
3.45000e+06,27.4979,0.03491,0.2703,0.03082,1770.898093,6.984938,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.88531025e+03
3.46000e+06,27.5715,0.02779,0.2704,0.03139,1769.311893,6.987687,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.88220803e+03
3.47000e+06,27.9346,0.02337,0.2704,0.03077,1767.379754,6.990435,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.87910973e+03
3.48000e+06,27.6090,0.02817,0.2702,0.03139,1770.489871,6.993181,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.87601531e+03
3.49000e+06,28.1442,0.01703,0.2705,0.03149,1765.254913,6.995926,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.87292478e+03
3.50000e+06,28.2376,0.02352,0.2705,0.03148,1764.330428,6.998670,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.86983811e+03
3.51000e+06,28.1584,0.01941,0.2705,0.03066,1763.827456,7.001413,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.86675527e+03
3.52000e+06,28.2515,0.00767,0.2701,0.03144,1769.687604,7.004154,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.86367626e+03
3.53000e+06,27.5544,0.03662,0.2703,0.03104,1766.399168,7.006895,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.86060105e+03
3.54000e+06,28.0427,0.00982,0.2704,0.03100,1762.069585,7.009633,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.85752964e+03
3.55000e+06,27.7558,0.02770,0.2702,0.03140,1765.718736,7.012371,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.85446199e+03
3.56000e+06,27.7024,0.03401,0.2702,0.03082,1764.902169,7.015108,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.85139810e+03
3.57000e+06,27.7607,0.02891,0.2704,0.03147,1760.682653,7.017843,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.84833794e+03
3.58000e+06,28.1664,0.02559,0.2705,0.03093,1758.755080,7.020577,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.84528150e+03
3.59000e+06,27.7134,0.03209,0.2702,0.03113,1762.273247,7.023310,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.84222877e+03
3.60000e+06,27.9105,0.02971,0.2704,0.03121,1758.102173,7.026042,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.83917972e+03
3.61000e+06,27.7240,0.02592,0.2704,0.03101,1758.350010,7.028772,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.83613435e+03
3.62000e+06,28.3467,0.02271,0.2701,0.03164,1762.223409,7.031501,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.83309262e+03
3.63000e+06,28.3896,0.01724,0.2701,0.03129,1761.549728,7.034230,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.83005453e+03
3.64000e+06,28.4483,0.01897,0.2705,0.03171,1753.816769,7.036957,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.82702007e+03
3.65000e+06,27.8176,0.03130,0.2704,0.03130,1755.014938,7.039683,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.82398921e+03
3.66000e+06,27.7195,0.01983,0.2703,0.03104,1755.934257,7.042408,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.82096194e+03
3.67000e+06,28.2896,0.02282,0.2701,0.03080,1758.289881,7.045131,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.81793824e+03
3.68000e+06,28.2506,0.01062,0.2705,0.03146,1751.483226,7.047854,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.81491811e+03
3.69000e+06,27.9298,0.01927,0.2704,0.03071,1752.006880,7.050576,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.81190151e+03
3.70000e+06,28.0917,0.03038,0.2702,0.03126,1755.404902,7.053296,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.80888844e+03
3.71000e+06,27.7070,0.02309,0.2703,0.03120,1752.387285,7.056016,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.80587888e+03
3.72000e+06,28.3526,0.03191,0.2705,0.03140,1748.251840,7.058734,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.80287282e+03
3.73000e+06,28.4645,0.02573,0.2701,0.03171,1754.100928,7.061451,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.79987025e+03
3.74000e+06,28.0523,0.02840,0.2704,0.03085,1747.977901,7.064167,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.79687113e+03
3.75000e+06,27.7671,0.02666,0.2703,0.03125,1748.547616,7.066883,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.79387548e+03
3.76000e+06,27.8811,0.02027,0.2704,0.03078,1747.504798,7.069597,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.79088326e+03
3.77000e+06,28.5184,0.02832,0.2705,0.03051,1744.450951,7.072310,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.78789446e+03
3.78000e+06,28.5975,0.01298,0.2705,0.03146,1743.611437,7.075022,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.78490907e+03
3.79000e+06,28.0189,0.03473,0.2704,0.03116,1744.511427,7.077733,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.78192707e+03
3.80000e+06,28.0281,0.02220,0.2702,0.03123,1747.382267,7.080443,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.77894846e+03
3.81000e+06,28.5502,0.01249,0.2701,0.03142,1748.160831,7.083152,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.77597321e+03
3.82000e+06,28.3337,0.03359,0.2702,0.03064,1747.063649,7.085860,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.77300131e+03
3.83000e+06,28.3939,0.02614,0.2705,0.03097,1740.595714,7.088568,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.77003275e+03
3.84000e+06,28.5889,0.01748,0.2701,0.03171,1746.032622,7.091274,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.76706751e+03
3.85000e+06,28.6103,0.03340,0.2701,0.03101,1745.447327,7.093979,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.76410559e+03
3.86000e+06,28.6954,0.01121,0.2705,0.03166,1737.828165,7.096683,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.76114696e+03
3.87000e+06,28.6387,0.00942,0.2705,0.03076,1737.295858,7.099387,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.75819161e+03
3.88000e+06,28.4324,0.03119,0.2702,0.03158,1742.692208,7.102089,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.75523954e+03
3.89000e+06,27.9037,0.03964,0.2703,0.03135,1738.366727,7.104791,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.75229072e+03
3.90000e+06,28.1330,0.01781,0.2702,0.03075,1740.333107,7.107491,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.74934514e+03
3.91000e+06,28.0019,0.01891,0.2703,0.03102,1736.961164,7.110191,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.74640279e+03
3.92000e+06,28.7003,0.03146,0.2701,0.03116,1740.447404,7.112890,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.74346366e+03
3.93000e+06,28.7109,0.02187,0.2701,0.03047,1739.716464,7.115587,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.74052774e+03
3.94000e+06,28.2813,0.03087,0.2702,0.03140,1737.688014,7.118284,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.73759501e+03
3.95000e+06,28.6422,0.01221,0.2705,0.03060,1731.779080,7.120981,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.73466545e+03
3.96000e+06,28.1031,0.03128,0.2702,0.03074,1735.681661,7.123676,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.73173906e+03
3.97000e+06,28.8021,0.02336,0.2701,0.03066,1736.940566,7.126370,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.72881583e+03
3.98000e+06,28.7006,0.02006,0.2701,0.03164,1735.925096,7.129064,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.72589573e+03
3.99000e+06,28.1962,0.02893,0.2704,0.03074,1730.436530,7.131756,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.72297876e+03
4.00000e+06,28.2303,0.03213,0.2702,0.03080,1733.245877,7.134448,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.72006492e+03
4.01000e+06,28.4578,0.01861,0.2704,0.03091,1728.128102,7.137139,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.71715417e+03
4.02000e+06,28.1332,0.01649,0.2704,0.03094,1728.920362,7.139829,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.71424652e+03
4.03000e+06,28.4891,0.02685,0.2702,0.03079,1731.875151,7.142518,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.71134194e+03
4.04000e+06,28.3421,0.02036,0.2702,0.03064,1730.684701,7.145207,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.70844043e+03
4.05000e+06,28.8154,0.02513,0.2701,0.03152,1731.075889,7.147895,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.70554198e+03
4.06000e+06,28.3204,0.02718,0.2704,0.03101,1725.209903,7.150582,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.70264658e+03
4.07000e+06,28.0809,0.02461,0.2703,0.03112,1727.015320,7.153268,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.69975420e+03
4.08000e+06,28.8606,0.01982,0.2705,0.03134,1722.337650,7.155953,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.69686485e+03
4.09000e+06,28.1830,0.03469,0.2703,0.03122,1725.878495,7.158637,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.69397851e+03
4.10000e+06,28.2861,0.03431,0.2702,0.03133,1725.824891,7.161321,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.69109516e+03
4.11000e+06,28.5237,0.03111,0.2704,0.03149,1721.082607,7.164004,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.68821480e+03
4.12000e+06,28.1423,0.03684,0.2703,0.03129,1722.431609,7.166686,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.68533742e+03
4.13000e+06,28.5113,0.02377,0.2702,0.03156,1724.414360,7.169368,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.68246300e+03
4.14000e+06,28.9738,0.03067,0.2705,0.03150,1717.983292,7.172048,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.67959153e+03
4.15000e+06,28.1695,0.02338,0.2703,0.03123,1721.417154,7.174728,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.67672301e+03
4.16000e+06,28.3401,0.02751,0.2702,0.03143,1721.470125,7.177408,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.67385741e+03
4.17000e+06,28.9406,0.03096,0.2705,0.03087,1716.061453,7.180086,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.67099473e+03
4.18000e+06,28.3093,0.03631,0.2702,0.03080,1720.236332,7.182764,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.66813497e+03
4.19000e+06,28.7864,0.03065,0.2705,0.03113,1714.998537,7.185441,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.66527810e+03
4.20000e+06,28.7450,0.01680,0.2704,0.03068,1714.549903,7.188117,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.66242412e+03
4.21000e+06,28.1876,0.03730,0.2703,0.03133,1715.997339,7.190793,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.65957302e+03
4.22000e+06,28.2145,0.02240,0.2703,0.03083,1715.835824,7.193468,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.65672478e+03
4.23000e+06,28.4787,0.01902,0.2702,0.03146,1716.937453,7.196142,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.65387940e+03
4.24000e+06,28.6872,0.03521,0.2702,0.03064,1717.203957,7.198815,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.65103686e+03
4.25000e+06,28.3863,0.01882,0.2704,0.03094,1712.478678,7.201488,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.64819716e+03
4.26000e+06,28.2809,0.03666,0.2703,0.03113,1713.220661,7.204160,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.64536028e+03
4.27000e+06,29.0597,0.02781,0.2705,0.03135,1709.127475,7.206832,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.64252622e+03
4.28000e+06,29.0764,0.03648,0.2701,0.03076,1715.237149,7.209503,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.63969497e+03
4.29000e+06,29.0094,0.01705,0.2705,0.03049,1708.018007,7.212173,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.63686650e+03
4.30000e+06,28.6224,0.02217,0.2704,0.03103,1708.350862,7.214843,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.63404083e+03
4.31000e+06,28.5753,0.03570,0.2704,0.03116,1707.712907,7.217511,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.63121793e+03
4.32000e+06,28.3613,0.03206,0.2703,0.03091,1708.457447,7.220180,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.62839779e+03
4.33000e+06,28.5377,0.03567,0.2702,0.03125,1710.090932,7.222847,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.62558041e+03
4.34000e+06,28.3080,0.03514,0.2703,0.03134,1707.029126,7.225514,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.62276579e+03
4.35000e+06,28.8185,0.02705,0.2704,0.03070,1704.417171,7.228181,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.61995390e+03
4.36000e+06,29.1787,0.00984,0.2705,0.03113,1703.017824,7.230846,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.61714474e+03
4.37000e+06,29.2016,0.02604,0.2701,0.03054,1709.070961,7.233511,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.61433830e+03
4.38000e+06,28.4920,0.02133,0.2702,0.03141,1706.111309,7.236176,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.61153458e+03
4.39000e+06,29.1750,0.02326,0.2705,0.03104,1700.970795,7.238840,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.60873357e+03
4.40000e+06,28.7301,0.02590,0.2704,0.03154,1701.339521,7.241503,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.60593525e+03
4.41000e+06,28.5537,0.03477,0.2702,0.03144,1704.300031,7.244166,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.60313962e+03
4.42000e+06,29.0184,0.02638,0.2705,0.03080,1699.377028,7.246828,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.60034668e+03
4.43000e+06,29.2567,0.03807,0.2705,0.03171,1698.092643,7.249489,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.59755640e+03
4.44000e+06,28.7464,0.02361,0.2702,0.03119,1702.979475,7.252150,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.59476880e+03
4.45000e+06,29.0037,0.03344,0.2702,0.03121,1703.104384,7.254810,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.59198385e+03
4.46000e+06,28.7032,0.03386,0.2704,0.03145,1697.519803,7.257470,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.58920156e+03
4.47000e+06,29.1465,0.03261,0.2701,0.03148,1701.965618,7.260129,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.58642191e+03
4.48000e+06,29.2291,0.01195,0.2701,0.03149,1701.346977,7.262788,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.58364489e+03
4.49000e+06,29.1339,0.02871,0.2701,0.03054,1700.619323,7.265446,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.58087051e+03
4.50000e+06,28.9369,0.02021,0.2704,0.03074,1694.425674,7.268103,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.57809875e+03
4.51000e+06,28.4854,0.03829,0.2703,0.03126,1696.047580,7.270760,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.57532961e+03
4.52000e+06,29.3139,0.02029,0.2701,0.03052,1698.816438,7.273416,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.57256309e+03
4.53000e+06,29.3061,0.03150,0.2701,0.03128,1698.161883,7.276072,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.56979917e+03
4.54000e+06,28.5232,0.02702,0.2703,0.03124,1694.085467,7.278727,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.56703785e+03
4.55000e+06,29.3046,0.01383,0.2701,0.03058,1696.724612,7.281382,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.56427912e+03
4.56000e+06,29.2457,0.01981,0.2705,0.03111,1689.737408,7.284036,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.56152299e+03
4.57000e+06,29.1396,0.01216,0.2702,0.03148,1694.942828,7.286689,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.55876944e+03
4.58000e+06,28.5117,0.04175,0.2703,0.03113,1692.095236,7.289342,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.55601847e+03
4.59000e+06,29.1226,0.03048,0.2705,0.03124,1688.038760,7.291994,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.55327008e+03
4.60000e+06,29.3715,0.01408,0.2701,0.03166,1693.377125,7.294646,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.55052426e+03
4.61000e+06,29.4268,0.01302,0.2705,0.03152,1686.237980,7.297297,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.54778101e+03
4.62000e+06,28.5953,0.03881,0.2703,0.03082,1689.758005,7.299948,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.54504032e+03
4.63000e+06,28.9877,0.02169,0.2702,0.03145,1690.411730,7.302598,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.54230219e+03
4.64000e+06,29.0750,0.03340,0.2704,0.03154,1684.875476,7.305248,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.53956661e+03
4.65000e+06,28.7758,0.03111,0.2704,0.03138,1685.222758,7.307897,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.53683359e+03
4.66000e+06,29.3043,0.01478,0.2705,0.03054,1683.280184,7.310545,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.53410311e+03
4.67000e+06,29.4081,0.01087,0.2705,0.03135,1682.457787,7.313193,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.53137518e+03
4.68000e+06,28.6395,0.03857,0.2703,0.03126,1685.597843,7.315841,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.52864980e+03
4.69000e+06,28.6871,0.03450,0.2703,0.03120,1684.869796,7.318488,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.52592696e+03
4.70000e+06,28.6516,0.02939,0.2703,0.03138,1682.778478,7.321134,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.52320665e+03
4.71000e+06,28.9077,0.02379,0.2702,0.03110,1684.714524,7.323780,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.52048889e+03
4.72000e+06,29.2391,0.01256,0.2702,0.03161,1684.919627,7.326425,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.51777366e+03
4.73000e+06,29.4927,0.01587,0.2701,0.03081,1684.851482,7.329069,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.51506096e+03
4.74000e+06,29.1432,0.03536,0.2704,0.03151,1678.377182,7.331713,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.51235080e+03
4.75000e+06,28.7237,0.02743,0.2703,0.03097,1679.957838,7.334357,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.50964317e+03
4.76000e+06,28.8204,0.03756,0.2704,0.03138,1678.159342,7.337000,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.50693807e+03
4.77000e+06,28.9160,0.03105,0.2702,0.03069,1680.860445,7.339642,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.50423550e+03
4.78000e+06,29.5513,0.01049,0.2701,0.03168,1681.502064,7.342284,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.50153546e+03
4.79000e+06,29.3745,0.03407,0.2702,0.03114,1680.586421,7.344925,0.000000,0.000000,0.000000,0.000000,0.00000000e+00,0.00000000e+00,7.49883795e+03
