
1000.0, 0.00039777504752732567, 1.2305118069537754e-06, 0.1700000003203174, 0.030000000154480944
2000.0, 0.00041849970884677757, 1.41496028688833e-06, 0.17000000063773346, 0.030000000307562703
3000.0, 0.00043483636113226805, 1.5720945257106347e-06, 0.17000000095299872, 0.030000000459607264
4000.0, 0.0004484045040903147, 1.7107043814008618e-06, 0.17000000126654002, 0.030000000610820452
5000.0, 0.0004600546464536343, 1.8357285784970165e-06, 0.17000000157863465, 0.030000000761335945
6000.0, 0.0004702917448060952, 1.9502612327394832e-06, 0.17000000188947778, 0.030000000911247892
7000.0, 0.00047944136509195666, 2.0563886054132546e-06, 0.17000000219921463, 0.03000000106062635
8000.0, 0.00048772628677830023, 2.1555942138352865e-06, 0.17000000250795771, 0.03000000120952554
9000.0, 0.0004953059880275156, 2.2489764151857553e-06, 0.17000000281579677, 0.030000001357988755
10000.0, 0.0005022987477438729, 2.337374613516599e-06, 0.1700000031228051, 0.030000001506051362
11000.0, 0.0005087948310548638, 2.421446953591893e-06, 0.17000000342904387, 0.030000001653742836
12000.0, 0.000514864765408519, 2.501720477803465e-06, 0.17000000373456478, 0.03000000180108812
13000.0, 0.0005205647555177524, 2.578624790093267e-06, 0.1700000040394122, 0.030000001948108625
14000.0, 0.0005259403511120021, 2.652515395282357e-06, 0.1700000043436247, 0.03000000209482292
15000.0, 0.000531029005186116, 2.723690331400637e-06, 0.17000000464723594, 0.03000000224124728
16000.0, 0.0005358619038618247, 2.792402305592006e-06, 0.17000000495027578, 0.03000000238739608
17000.0, 0.0005404653041636541, 2.858867732599574e-06, 0.1700000052527708, 0.030000002533282125
18000.0, 0.0005448615309518088, 2.923273588483273e-06, 0.1700000055547448, 0.030000002678916893
19000.0, 0.00054906973253565, 2.9857826909233895e-06, 0.1700000058562192, 0.030000002824310736
20000.0, 0.0005531064620787207, 3.046537825309134e-06, 0.17000000615721342, 0.030000002969473027
21000.0, 0.0005569861310428025, 3.105665010077582e-06, 0.17000000645774524, 0.030000003114412307
22000.0, 0.0005607213671658028, 3.1632761105945547e-06, 0.1700000067578308, 0.03000000325913639
23000.0, 0.0005643233002075656, 3.219470953352073e-06, 0.17000000705748508, 0.03000000340365246
